MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,Remodeled,TotalBathrooms,OverallQualCond,TotalPorchSF,LotFrontageRatio,PricePerSF,TimeSinceRemodel
SC20,RL,110.0,14226.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,477.5,991.5,GasA,Gd,Y,SBrkr,1973.0,0.0,0.0,1973.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,895.0,TA,TA,Y,315.0,45.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,New,Partial,163000.0,2964.5,1.0,0,2.0,13.0,45.0,0.0077323211022072265,54.98397706189914,1.0
SC120,RM,32.0,4500.0,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6.0,5.0,1998.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,338.0,1204.0,GasA,Ex,Y,SBrkr,1204.0,0.0,0.0,1204.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,412.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,WD,Normal,162000.0,2408.0,11.0,0,3.0,11.0,25.0,0.0071111111111111115,67.27574750830564,11.0
SC20,RL,86.0,11210.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,476.75,1614.0,GasA,Ex,Y,SBrkr,1614.0,0.0,0.0,1614.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,3.0,865.0,TA,TA,Y,144.0,59.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2006.0,New,Partial,221500.0,3228.0,1.0,1,2.0,12.0,59.0,0.007671721677074041,68.61833952912019,0.0
SC20,RL,100.0,13350.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1974.0,1974.0,Hip,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,102.0,864.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1980.0,Unf,2.0,440.0,TA,TA,Y,241.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jun,2006.0,WD,Normal,142500.0,1758.0,32.0,0,2.0,10.0,0.0,0.00749063670411985,81.0580204778157,32.0
SC90,RH,60.0,8400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,Slab,No,No,No,No,0.0,No,0.0,0.0,991.5,GasA,TA,Y,SBrkr,2020.0,0.0,0.0,2020.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,10.0,Typ,2.0,TA,Detchd,1980.0,Unf,2.0,630.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2007.0,WD,Normal,144000.0,3011.5,30.0,0,2.0,10.0,0.0,0.007142857142857143,47.81670263988046,30.0
SC90,RL,78.0,10530.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,ImStucc,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975.0,Unf,0.0,0.0,975.0,GasA,TA,Y,SBrkr,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,504.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2006.0,WD,Normal,135000.0,1979.0,29.0,0,2.0,11.0,0.0,0.007407407407407408,68.21627084386054,29.0
SC20,RL,63.0,7875.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.0,5.0,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,402.0,TA,TA,Y,220.0,21.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2007.0,WD,Normal,176000.0,2490.0,12.0,1,2.0,12.0,21.0,0.008,70.68273092369478,11.0
SC60,RL,65.0,7153.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,5.0,1992.0,1992.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387.0,Unf,0.0,374.0,761.0,GasA,Ex,Y,SBrkr,810.0,793.0,0.0,1603.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,484.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2006.0,WD,Normal,175900.0,2364.0,14.0,0,2.5,11.0,25.0,0.009087096323221026,74.4077834179357,14.0
SC20,RL,67.0,16285.0,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,605.0,TA,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,WD,Normal,187100.0,2843.0,8.0,1,2.0,12.0,33.0,0.004114215535769112,65.81076327822723,7.0
SC85,RL,0.0,9101.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,6.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,602.0,TA,TA,Y,303.0,30.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2009.0,WD,Normal,165500.0,2207.0,31.0,0,2.0,11.0,30.0,0.0,74.98867240598096,31.0
SC75,RM,35.0,6300.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6.0,6.0,1914.0,2001.0,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,Typ,1.0,Gd,No,1980.0,No,0.0,0.0,No,No,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,WD,Normal,128000.0,2226.0,94.0,1,2.0,12.0,25.0,0.005555555555555556,57.502246181491465,7.0
SC20,RL,0.0,9790.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,1967.0,1967.0,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,0.0,491.0,1372.0,GasA,TA,Y,SBrkr,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1980.0,Unf,2.0,457.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2009.0,WD,Normal,161500.0,2714.0,42.0,0,2.0,11.0,0.0,0.0,59.50626381724392,42.0
SC50,RM,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1915.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966.0,686.0,0.0,1652.0,1.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,416.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,Shed,0.0,Jun,2010.0,WD,Normal,139000.0,2338.0,95.0,1,3.0,11.0,0.0,0.005555555555555556,59.452523524379814,60.0
SC60,RL,76.0,10142.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,No,BuiltIn,1980.0,RFn,2.0,618.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2010.0,WD,Normal,233000.0,3040.0,6.0,0,3.5,12.0,45.0,0.007493591007690791,76.64473684210526,6.0
SC20,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,7.0,1954.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,Y,SBrkr,901.0,0.0,0.0,901.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,281.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2008.0,WD,Normal,107900.0,1802.0,54.0,1,1.0,11.0,0.0,0.008333333333333333,59.87791342952275,8.0
SC60,RL,0.0,12205.0,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6.0,5.0,1966.0,2007.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,GasA,Gd,Y,SBrkr,976.0,1111.0,0.0,2087.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,444.0,TA,TA,Y,133.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,187500.0,2919.0,41.0,1,2.5,11.0,25.0,0.0,64.23432682425488,0.0
SC120,RL,43.0,3182.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Ex,Y,SBrkr,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,397.0,TA,TA,Y,100.0,16.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2009.0,WD,Normal,160200.0,2290.0,4.0,1,2.0,12.0,16.0,0.013513513513513514,69.95633187772926,3.0
SC80,RL,0.0,11333.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,2.0,TA,Attchd,1980.0,RFn,2.0,539.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2007.0,WD,Normal,146800.0,2091.0,31.0,0,2.0,11.0,0.0,0.0,70.20564323290291,31.0
SC60,RL,92.0,9920.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255.0,1117.0,GasA,Ex,Y,SBrkr,1127.0,886.0,0.0,2013.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,455.0,TA,TA,Y,180.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2007.0,WD,Normal,269790.0,3130.0,11.0,1,3.5,12.0,25.0,0.009274193548387096,86.19488817891374,10.0
SC20,RL,76.0,9158.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,Ex,Y,SBrkr,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,474.0,TA,TA,Y,168.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2007.0,New,Partial,225000.0,2992.0,0.0,0,2.0,13.0,25.0,0.008298755186721992,75.20053475935829,0.0
SC60,RL,0.0,10832.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,1996.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,712.0,712.0,GasA,Ex,Y,SBrkr,1086.0,809.0,0.0,1895.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,409.0,TA,TA,Y,143.0,46.0,0.0,0.0,0.0,0.0,No,No,Shed,0.0,Oct,2008.0,WD,Normal,194500.0,2607.0,14.0,1,2.5,12.0,46.0,0.0,74.60682777138473,12.0
SC60,RL,70.0,8400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,6.0,1980.0,1981.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,TA,Y,SBrkr,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,476.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Apr,2010.0,WD,Normal,171000.0,2214.0,30.0,1,2.5,12.0,50.0,0.008333333333333333,77.23577235772358,29.0
SC20,RL,71.0,8197.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,528.0,TA,TA,Y,138.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Apr,2007.0,WD,Normal,143500.0,1945.0,30.0,0,1.5,11.0,0.0,0.008661705502012932,73.7789203084833,30.0
SC20,RL,57.0,7677.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1953.0,1953.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,203.0,773.0,GasA,Gd,Y,SBrkr,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Attchd,1980.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2008.0,WD,Abnorml,110000.0,1546.0,55.0,0,1.0,10.0,0.0,0.007424775302852677,71.15135834411385,55.0
SC60,RL,104.0,13518.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,477.5,991.5,GasA,Ex,Y,SBrkr,1966.0,1174.0,0.0,1464.0,0.0,0.0,3.0,1.0,4.0,1.0,Ex,6.0,Typ,2.0,Gd,BuiltIn,1980.0,Fin,3.0,820.0,TA,TA,Y,144.0,78.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2009.0,New,Partial,163000.0,2455.5,1.0,1,3.5,14.0,78.0,0.0076934457760023675,66.38159234371818,0.0
SC50,RL,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5.0,7.0,1937.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,Ex,Y,SBrkr,981.0,787.0,0.0,1768.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,TA,Detchd,1980.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jun,2007.0,WD,Normal,175000.0,2499.0,70.0,1,2.5,12.0,0.0,0.008333333333333333,70.0280112044818,57.0
SC60,RL,79.0,12798.0,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,603.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,Shed,0.0,May,2008.0,WD,Normal,200000.0,2304.0,11.0,0,3.5,11.0,25.0,0.006172839506172839,86.80555555555556,11.0
SC30,RM,40.0,4800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,7.0,1916.0,1990.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,999.0,1196.0,GasA,Ex,Y,SBrkr,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,109900.0,2392.0,91.0,1,2.0,11.0,0.0,0.008333333333333333,45.94481605351171,17.0
SC60,RL,63.0,8199.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0.0,1456.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,410.0,TA,TA,Y,36.0,18.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2008.0,WD,Normal,189000.0,2184.0,3.0,0,3.5,12.0,18.0,0.007683863885839737,86.53846153846153,3.0
SC60,RL,107.0,13891.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,477.5,1734.0,GasA,Ex,Y,SBrkr,1734.0,1088.0,0.0,1464.0,0.0,0.0,3.0,1.0,4.0,1.0,Ex,6.0,Typ,1.0,Gd,BuiltIn,1980.0,RFn,3.0,480.0,TA,TA,Y,52.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2009.0,New,Partial,163000.0,3198.0,1.0,1,3.5,14.0,25.0,0.007702829169966165,50.96935584740463,0.0
SC20,RL,75.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812.0,Unf,0.0,124.0,936.0,GasA,TA,Y,SBrkr,1128.0,0.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Min1,0.0,No,Attchd,1980.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,GdWo,No,0.0,Jun,2006.0,WD,Family,118000.0,2064.0,52.0,0,1.0,10.0,0.0,0.008333333333333333,57.17054263565891,52.0
SC20,RL,91.0,12274.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417.0,1417.0,GasA,Ex,Y,SBrkr,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,Ex,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,554.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,New,Partial,227680.0,2845.0,0.0,0,2.0,12.0,60.0,0.007414045950790289,80.02811950790861,0.0
SC80,RL,75.0,9750.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1967.0,1967.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,0.0,100.0,980.0,GasA,Gd,Y,SBrkr,980.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,Fin,1.0,384.0,TA,TA,Y,68.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2006.0,WD,Normal,135500.0,1960.0,39.0,0,2.0,10.0,0.0,0.007692307692307693,69.13265306122449,39.0
SC70,RL,63.0,9478.5,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5.0,6.0,1923.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15.0,1324.0,GasA,Ex,Y,SBrkr,1072.0,504.0,0.0,1576.0,2.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,528.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2009.0,WD,Normal,223500.0,2900.0,86.0,1,3.5,11.0,25.0,0.00664662130083874,77.06896551724138,5.0
SC80,RL,85.0,13400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,0.0,380.0,1024.0,GasA,TA,Y,SBrkr,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,GdWo,No,0.0,Jun,2006.0,WD,Normal,159950.0,2110.0,40.0,0,2.0,10.0,0.0,0.006343283582089552,75.80568720379146,40.0
